# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4ba3117b2609_model
# start_datetime = 2025-01-25 20:50:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmpi9m7ws/standata-910146e27e83.json
# init = 2 (Default)
# random
#   seed = 1773305174
# output
#   file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/Poisson_simple-1.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/poisson_simple-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.835871
# Diagonal elements of inverse mass matrix:
# 0.00473754, 0.00482306, 0.0045384, 0.0023782
1274.16,0.865173,0.835871,2,3,0,-1273.15,1.95481,1.95645,2.00092,2.69131
1274.9,0.984149,0.835871,3,7,0,-1272.83,1.86659,1.90156,1.90899,2.65034
1275.52,0.987209,0.835871,2,3,0,-1274.28,1.98894,1.94373,1.9998,2.57314
1275.87,0.843391,0.835871,2,3,0,-1273.65,1.90409,1.86804,1.99344,2.61637
1274.76,0.888764,0.835871,2,3,0,-1274.48,1.97336,1.85146,1.89156,2.55153
1272.39,0.625482,0.835871,2,7,0,-1268.71,1.99647,1.92274,1.8137,2.67647
1275.29,0.968602,0.835871,2,3,0,-1271.66,1.99709,1.8467,1.92272,2.62868
1273.38,0.648716,0.835871,2,3,0,-1270.73,1.81872,1.94923,2.06087,2.61889
1275.77,1,0.835871,2,3,0,-1273.33,1.9167,1.83981,1.95986,2.61537
1275.66,0.97819,0.835871,3,7,0,-1275.14,1.95107,1.9744,1.94453,2.61525
1276.02,1,0.835871,2,3,0,-1275.49,1.90397,1.90468,1.97844,2.62454
1272.23,0.662202,0.835871,2,3,0,-1271.78,1.95784,1.76661,2.00153,2.6999
1275.85,1,0.835871,2,3,0,-1272.5,1.9864,1.92801,1.99445,2.59033
1275.34,0.953807,0.835871,2,3,0,-1275.07,2.00069,1.97489,1.9625,2.60224
1274.49,0.908632,0.835871,2,7,0,-1273.59,2.00817,1.85163,2.01433,2.54424
1271.32,0.613547,0.835871,2,7,0,-1268.49,1.91772,1.76178,2.12203,2.60774
1272.46,1,0.835871,2,3,0,-1271.08,1.92393,1.78029,2.10316,2.59168
1275.04,0.993811,0.835871,2,7,0,-1271.78,1.88957,1.85182,1.93567,2.54991
1274.99,0.998925,0.835871,3,7,0,-1274.33,2.00025,1.91912,2.02065,2.65328
1274.86,0.993739,0.835871,3,7,0,-1274.02,1.88103,1.86361,1.87897,2.58223
1274.73,0.927914,0.835871,3,7,0,-1273,2.00602,1.94831,2.04921,2.5883
1275.08,0.776177,0.835871,2,3,0,-1271.82,1.89119,1.86392,1.97919,2.54342
1275,0.9028,0.835871,2,3,0,-1273.25,1.91396,1.9526,2.04922,2.57991
1275.79,0.961684,0.835871,2,3,0,-1274.27,1.96568,1.88988,1.90423,2.59508
1274.05,0.75633,0.835871,2,3,0,-1273.21,2.04796,1.89374,1.93117,2.54047
1275.23,1,0.835871,2,3,0,-1273.31,1.92661,1.80774,1.96091,2.58235
1274.07,0.881569,0.835871,2,7,0,-1273.24,1.80482,1.94137,1.96079,2.62932
1274.21,0.964687,0.835871,2,7,0,-1272.57,2.00652,1.80473,1.91037,2.64167
1273.18,0.673507,0.835871,2,3,0,-1269.21,1.8505,1.95271,1.89781,2.51787
1275.2,1,0.835871,2,3,0,-1273.11,1.88064,1.96585,1.93541,2.57421
1275.41,1,0.835871,2,3,0,-1274.86,1.88463,1.92439,1.96037,2.55569
1275.55,0.981093,0.835871,2,3,0,-1274.95,1.96546,1.93505,1.94571,2.65317
1274.5,0.913049,0.835871,3,7,0,-1274.29,1.96997,1.9662,1.88516,2.65681
1275.05,0.995087,0.835871,3,7,0,-1273.99,1.92384,1.88438,2.03452,2.55001
1274.42,0.940635,0.835871,2,3,0,-1273.49,1.84586,1.8452,1.99522,2.55681
1275.62,0.934877,0.835871,2,3,0,-1273.06,1.96407,1.93715,1.90055,2.61888
1275.44,0.896563,0.835871,3,7,0,-1274.35,1.92608,1.96947,1.9639,2.64464
1274.2,0.885859,0.835871,2,7,0,-1273.58,2.05608,1.89708,1.91372,2.56451
1273.24,0.916114,0.835871,3,7,0,-1272.22,1.79846,1.94526,2.04433,2.61417
1271.25,0.722692,0.835871,3,7,0,-1268.1,2.06579,1.74851,1.9206,2.54523
1270.65,0.96963,0.835871,3,7,0,-1267.82,1.84569,2.0735,2.0208,2.6764
1275.2,1,0.835871,3,7,0,-1271.2,1.95997,1.82759,1.98182,2.55844
1276.24,1,0.835871,2,3,0,-1275.34,1.94415,1.91743,1.9774,2.60321
1275.67,0.940612,0.835871,2,3,0,-1275.63,1.99879,1.86764,1.93252,2.59951
1274.95,0.805382,0.835871,2,7,0,-1273.39,1.90189,1.80408,1.97542,2.63071
1275.44,1,0.835871,2,3,0,-1274.47,1.88745,1.85801,2.01695,2.60816
1275.09,0.929854,0.835871,3,7,0,-1274.12,1.99354,1.92252,1.90858,2.55399
1274.86,0.979923,0.835871,3,7,0,-1273.98,2.0275,1.87185,1.9693,2.55522
1275.28,0.936518,0.835871,2,3,0,-1273.79,1.97593,1.86412,1.95332,2.54558
1275.68,0.984481,0.835871,2,3,0,-1274.69,1.90335,1.8713,1.93279,2.57046
1275.77,1,0.835871,3,7,0,-1275.32,1.92725,1.84332,1.97263,2.58092
1275.24,0.934985,0.835871,3,7,0,-1274.76,1.95023,1.83168,2.00097,2.6446
1274.52,0.909595,0.835871,2,3,0,-1273.61,1.88036,2.00586,1.94125,2.57421
1273.53,0.899192,0.835871,2,3,0,-1272.39,1.98165,1.77904,1.96023,2.67276
1271.85,0.570474,0.835871,2,3,0,-1267.32,1.78118,1.80144,1.90248,2.64437
1271.46,0.957006,0.835871,3,7,0,-1269.1,2.07884,2.0329,2.0263,2.55882
1269.74,0.823685,0.835871,3,7,0,-1266.52,1.71387,1.78838,1.94971,2.59628
1273.45,1,0.835871,2,3,0,-1268.42,1.99838,1.97333,2.09336,2.59377
1274.08,0.902679,0.835871,3,7,0,-1270.82,1.94863,1.86208,1.82917,2.58234
1273.55,0.925012,0.835871,1,1,0,-1273.28,1.93356,1.87914,1.80887,2.57899
1274.49,0.982692,0.835871,3,7,0,-1272.47,1.9963,1.91276,2.07492,2.61584
1273.85,0.904568,0.835871,3,7,0,-1272.17,2.04288,2.00284,1.95188,2.63384
1272.39,0.70903,0.835871,3,7,0,-1269.01,1.90511,1.97611,2.12137,2.56539
1274.18,1,0.835871,2,3,0,-1272.46,1.94806,1.94486,2.08992,2.58391
1271.33,0.682237,0.835871,2,7,0,-1269.14,2.04053,1.82183,2.12747,2.61989
1271.71,1,0.835871,3,7,0,-1269.99,2.04587,1.83826,2.12212,2.60026
1272.23,0.998828,0.835871,3,7,0,-1268.54,1.86343,2.03676,1.84661,2.61193
1272.79,0.994804,0.835871,2,7,0,-1271.18,1.88583,1.98474,1.8198,2.56832
1275.5,0.941998,0.835871,2,3,0,-1271.77,1.96089,1.83443,2.00721,2.61792
1275.92,0.782246,0.835871,2,3,0,-1272.98,1.97456,1.91605,1.93062,2.62512
1273.19,0.75743,0.835871,2,3,0,-1272.97,1.97351,1.94606,2.07092,2.5187
1271.37,0.819487,0.835871,2,3,0,-1269.48,1.92601,1.94796,1.92436,2.74698
1271.42,0.971422,0.835871,3,7,0,-1270.09,1.88702,1.89893,1.92031,2.74437
1270.2,0.929886,0.835871,2,3,0,-1268.78,1.90927,1.98073,1.95772,2.75915
1274.6,1,0.835871,2,3,0,-1270.22,1.92576,1.85778,2.02038,2.53114
1275.49,0.98336,0.835871,2,3,0,-1273.97,1.95912,1.96738,1.93795,2.63747
1274.44,0.840524,0.835871,2,3,0,-1273.42,1.8881,1.7971,1.93605,2.56462
1270.43,0.659965,0.835871,2,3,0,-1269.06,2.0428,1.91047,1.76173,2.64981
1268.79,0.754362,0.835871,1,1,0,-1268.19,2.06027,1.88932,1.74654,2.67211
1273.8,1,0.835871,2,3,0,-1268.09,1.83545,1.89158,2.05423,2.56137
1275.18,0.960931,0.835871,2,3,0,-1272.81,1.95059,1.96232,2.02217,2.56348
1274.27,0.893889,0.835871,2,7,0,-1273.15,2.03334,1.91061,2.03603,2.65091
1275.01,0.982415,0.835871,2,7,0,-1273.01,1.98511,1.82507,1.96773,2.64868
1276.01,1,0.835871,2,3,0,-1274.97,1.91133,1.87217,1.94894,2.58857
1274.56,0.771619,0.835871,2,3,0,-1273.73,1.99072,1.81171,1.89724,2.58045
1272.37,0.794856,0.835871,2,3,0,-1270.89,1.86392,1.75443,1.93504,2.67158
1274.44,0.992825,0.835871,2,3,0,-1271.24,2.0304,1.95636,2.01234,2.56025
1271.69,0.641341,0.835871,2,3,0,-1269.58,2.09693,1.95357,1.86682,2.55223
1275.22,1,0.835871,2,3,0,-1271.84,2.01572,1.926,1.95071,2.56158
1275.73,1,0.835871,2,3,0,-1275.04,1.88878,1.90685,1.97775,2.63722
1274.78,0.87604,0.835871,2,3,0,-1274.19,1.92495,1.82952,2.0524,2.6152
1275.29,0.946899,0.835871,3,7,0,-1273.63,1.93472,1.81339,1.92654,2.61121
1273.28,0.825325,0.835871,2,3,0,-1272.69,1.89272,1.98351,2.02649,2.51451
1274.05,1,0.835871,1,1,0,-1273.17,1.91967,1.97824,2.024,2.52795
1275.07,0.810605,0.835871,2,3,0,-1270.94,1.86469,1.83965,1.93589,2.62445
1270.64,0.645435,0.835871,2,3,0,-1269.45,1.95582,2.01772,1.97061,2.7421
1274.27,0.978681,0.835871,2,7,0,-1269.03,1.83918,1.85931,2.01239,2.65006
1275.08,0.9685,0.835871,3,7,0,-1273.4,2.01426,1.95796,1.96591,2.56641
1275.4,0.767356,0.835871,2,7,0,-1272.4,1.92707,1.81859,1.95427,2.57978
1274.36,0.889503,0.835871,2,3,0,-1273.85,1.97983,2.02665,1.95853,2.62664
1273.4,0.817379,0.835871,2,3,0,-1271.17,2.08468,1.93713,2.02442,2.61129
1275.11,0.913624,0.835871,2,3,0,-1271.74,1.84237,1.92572,1.93525,2.59798
1275.16,0.980601,0.835871,3,7,0,-1274.03,1.87043,1.84682,1.95739,2.56859
1274.67,0.963457,0.835871,3,7,0,-1273.93,1.8594,1.86887,1.88257,2.5857
1273.22,0.862325,0.835871,2,3,0,-1272.5,2.06915,1.95198,2.05543,2.61235
1273.74,1,0.835871,2,7,0,-1272.83,1.83427,1.85839,1.86275,2.61781
1271.38,0.771361,0.835871,2,3,0,-1269.12,2.02301,1.76912,1.86969,2.6845
1273.12,1,0.835871,2,3,0,-1269.78,1.91722,1.74468,1.89318,2.62136
1275.21,1,0.835871,2,3,0,-1272.94,1.90752,1.82697,1.94425,2.64173
1274.78,0.926822,0.835871,2,3,0,-1274.16,2.00414,1.96488,2.01566,2.56204
1275.2,0.991734,0.835871,3,7,0,-1274.11,1.85542,1.87795,1.92842,2.62508
1275.04,0.986968,0.835871,3,7,0,-1274.22,1.93602,1.90306,2.01148,2.53468
1273.58,0.764563,0.835871,2,7,0,-1271.64,1.94442,2.0278,1.92672,2.53867
1274.44,0.821454,0.835871,2,3,0,-1270.41,1.89681,1.89556,2.04486,2.53818
1273.37,0.850916,0.835871,2,3,0,-1271.57,2.00197,1.83128,1.99964,2.50895
1274.36,0.977712,0.835871,2,7,0,-1271.84,1.8397,1.83202,2.01083,2.58498
1275.69,1,0.835871,2,3,0,-1273.99,1.90824,1.88904,2.0263,2.61026
1272.04,0.693451,0.835871,2,3,0,-1271.37,2.07928,2.00705,2.05407,2.59783
1275.23,1,0.835871,2,7,0,-1272.08,1.91937,1.8585,1.88206,2.62132
1275.89,0.98758,0.835871,2,3,0,-1274.93,1.95049,1.92182,2.00472,2.57647
1275.89,0.957133,0.835871,2,7,0,-1275.18,1.96498,1.88771,1.91167,2.60912
1273.54,0.740078,0.835871,2,3,0,-1273.19,1.81694,1.97411,1.89677,2.62759
1274.06,0.888102,0.835871,2,3,0,-1271.31,1.86268,1.92712,1.86978,2.65495
1275.17,1,0.835871,2,3,0,-1273.97,1.98497,1.87435,2.02067,2.55736
1275.16,1,0.835871,3,7,0,-1274.4,1.90794,1.9469,1.89198,2.6372
1275.34,1,0.835871,3,7,0,-1274.45,1.88749,1.90635,1.98851,2.55157
1273.84,0.835065,0.835871,2,3,0,-1272.89,1.79605,1.88826,1.92018,2.59065
1273.27,0.95864,0.835871,3,7,0,-1272.18,1.79261,1.81998,1.97869,2.60925
1273.85,0.972513,0.835871,3,7,0,-1271.4,2.04316,1.98437,1.99741,2.55774
1274.78,0.968869,0.835871,2,3,0,-1272.55,1.8833,1.96755,1.9982,2.55104
1274.12,0.892275,0.835871,2,3,0,-1273.27,2.05403,1.86143,1.94283,2.65217
1273.9,0.912715,0.835871,2,3,0,-1272.58,1.86524,1.97546,1.95164,2.52704
1274.58,0.957819,0.835871,2,3,0,-1272.15,2.01092,1.88522,2.02191,2.66302
1275.21,0.995284,0.835871,2,7,0,-1273.72,1.86271,1.88705,1.96144,2.64691
1274.77,0.960992,0.835871,3,7,0,-1273.96,1.95027,1.97783,1.89025,2.56434
1273.15,0.814387,0.835871,2,3,0,-1271.89,2.03245,2.04309,1.9466,2.58991
1271.09,0.874331,0.835871,2,3,0,-1270.59,1.86667,1.69003,1.99064,2.6266
1273.67,0.997074,0.835871,3,7,0,-1270.72,1.89427,1.78449,1.96685,2.67075
1274.13,0.953325,0.835871,2,3,0,-1272.35,1.88888,1.99707,1.93722,2.53992
1275.48,0.945901,0.835871,2,3,0,-1273.09,1.93129,1.85191,1.9954,2.64769
1274.59,0.833943,0.835871,2,3,0,-1273.47,2.02162,1.81771,2.00885,2.60493
1273.99,0.959974,0.835871,2,3,0,-1273.24,2.06082,1.84671,1.98066,2.56481
1272.37,0.860928,0.835871,2,3,0,-1270.62,2.11385,1.93845,2.01647,2.62011
1272.71,1,0.835871,3,7,0,-1271.53,1.77172,1.85046,1.90733,2.60329
1274.23,0.964264,0.835871,2,3,0,-1271.08,1.91834,1.93986,1.83423,2.6221
1275.77,0.969107,0.835871,2,3,0,-1273.45,1.90728,1.9313,1.94868,2.63964
1275.81,0.97069,0.835871,2,7,0,-1275.09,1.96829,1.88992,1.92832,2.57092
1274.71,0.796065,0.835871,2,3,0,-1273.73,1.90112,1.97158,1.93737,2.54049
1273.4,0.889288,0.835871,2,3,0,-1272.38,1.90995,1.89438,1.87851,2.50502
1275.34,0.968865,0.835871,2,3,0,-1272.69,1.96905,1.93915,1.99345,2.65769
1275.19,0.92345,0.835871,3,7,0,-1273.87,1.90257,1.96077,1.91274,2.64076
1274.22,0.846605,0.835871,2,3,0,-1272.99,2.00447,1.78092,1.991,2.59017
1274.03,0.769773,0.835871,3,7,0,-1270.63,1.80881,1.9594,1.99436,2.60026
1274.03,0.92725,0.835871,1,1,0,-1273.35,1.80881,1.9594,1.99436,2.60026
1272.31,0.794353,0.835871,2,3,0,-1270.35,1.75957,1.82958,1.94658,2.61478
1271.69,0.957366,0.835871,2,7,0,-1269.71,2.11447,1.95688,2.04588,2.58294
1273.65,1,0.835871,2,3,0,-1270.71,2.04321,1.93897,1.98856,2.52504
1271.24,0.876099,0.835871,2,3,0,-1270.85,2.10594,1.90004,1.95916,2.50612
1272.68,0.755361,0.835871,3,7,0,-1265.96,1.80195,1.93976,1.94548,2.68504
1274.06,1,0.835871,1,1,0,-1272.81,1.83112,1.94413,1.95497,2.66381
1275.01,0.983675,0.835871,3,7,0,-1272.91,1.90673,1.86481,1.87135,2.62201
1274.95,0.996177,0.835871,2,7,0,-1274.61,1.99767,1.946,2.04675,2.59732
1276.22,1,0.835871,2,3,0,-1275,1.94136,1.9137,1.98501,2.60374
1276.01,0.924721,0.835871,1,3,0,-1275.56,1.95426,1.90168,1.9196,2.6163
1275.76,0.968774,0.835871,2,3,0,-1275.52,1.95913,1.89136,1.90576,2.58161
1274.52,0.882297,0.835871,2,7,0,-1274.18,1.86345,1.93291,1.96141,2.67313
1274,0.918035,0.835871,2,7,0,-1272.33,1.89932,2.02631,1.91256,2.57592
1275.67,1,0.835871,2,3,0,-1273.71,1.9407,1.89546,1.89285,2.61966
1273.51,0.72994,0.835871,2,3,0,-1271.91,1.91548,2.0464,1.90392,2.62255
1273.27,0.908685,0.835871,3,7,0,-1270.09,1.96877,1.76088,2.05347,2.60402
1275.21,0.957575,0.835871,3,7,0,-1272.35,1.97727,1.92173,2.03764,2.56687
1274.39,0.920703,0.835871,2,7,0,-1273.46,2.0326,1.92613,1.93096,2.66447
1275.67,0.997971,0.835871,3,7,0,-1274.12,1.90774,1.83422,1.96505,2.60211
1273.51,0.793992,0.835871,2,3,0,-1272.86,1.95208,1.73886,1.97899,2.58604
1275.66,1,0.835871,2,3,0,-1273.28,1.87085,1.87488,1.95357,2.60593
1275.57,0.973794,0.835871,2,3,0,-1274.99,1.91091,1.88795,2.01236,2.56429
1275.12,0.929323,0.835871,2,3,0,-1274.4,1.92462,1.80353,1.99666,2.60092
1275.33,0.993108,0.835871,3,7,0,-1274.29,1.98765,1.87804,2.03621,2.61986
1273.09,0.614612,0.835871,2,3,0,-1270.5,1.88281,1.78251,2.03741,2.54327
1272.31,0.946514,0.835871,3,7,0,-1271.39,1.89029,1.73404,1.97314,2.53893
1273.66,0.936092,0.835871,3,7,0,-1269.58,1.98547,2.03419,1.89477,2.59213
1273.62,1,0.835871,3,7,0,-1272.25,1.89885,1.78344,2.05688,2.61816
1274.21,1,0.835871,1,1,0,-1273.5,1.91334,1.78629,2.03555,2.61562
1274.53,1,0.835871,3,7,0,-1274.23,1.96555,2.0064,1.89446,2.59556
1274.08,0.827575,0.835871,2,3,0,-1271.81,1.91314,2.03737,1.96984,2.57592
1270.27,0.693871,0.835871,3,7,0,-1268.57,1.72873,1.79545,2.01276,2.61478
1274.15,1,0.835871,2,3,0,-1269.85,1.84301,1.84379,2.03373,2.57203
1272.63,0.888159,0.835871,2,3,0,-1271.1,2.05885,1.82387,1.9088,2.52991
1273.32,1,0.835871,2,7,0,-1272.17,1.84473,1.97278,1.97892,2.68582
1272.16,0.913492,0.835871,3,7,0,-1270.11,1.90639,1.72595,1.88921,2.56623
1273.31,1,0.835871,2,7,0,-1271.21,2.00831,2.03,1.99754,2.65699
1273.35,0.870423,0.835871,3,7,0,-1269.77,1.90842,2.04138,1.8813,2.60045
1272.57,0.858087,0.835871,2,3,0,-1269.25,1.89685,1.7971,2.10222,2.63107
1274.61,0.896627,0.835871,2,3,0,-1270.74,1.92538,1.84782,2.04829,2.55342
1273.97,0.886041,0.835871,2,3,0,-1272.02,2.01226,1.99672,1.89292,2.63916
1275.18,0.99924,0.835871,3,7,0,-1273.38,1.97603,1.96184,1.92154,2.55922
1275.45,0.941676,0.835871,2,3,0,-1273.89,1.92354,1.86822,1.93566,2.65603
1274.37,0.936929,0.835871,2,3,0,-1274.25,1.88227,1.86584,1.94322,2.68287
1275.2,0.996751,0.835871,3,7,0,-1274.1,1.9547,1.92989,1.96998,2.53469
1273.64,0.840551,0.835871,2,7,0,-1272.73,1.8805,1.98817,2.06006,2.64894
1273.51,0.98459,0.835871,3,7,0,-1271.75,1.98244,1.87435,1.83024,2.54998
1272.95,0.893046,0.835871,2,3,0,-1270.96,1.80503,1.85171,1.99185,2.67397
1273.29,0.996079,0.835871,2,7,0,-1272.55,2.07854,1.94219,1.92091,2.55498
1273.65,0.988625,0.835871,3,7,0,-1271.26,1.80053,1.92483,1.95289,2.65345
1274.28,0.957233,0.835871,3,7,0,-1271.67,2.07182,1.88872,1.98484,2.60872
1272.65,0.910062,0.835871,2,3,0,-1271.94,2.09823,1.88013,1.99442,2.54733
1274.2,0.97693,0.835871,2,7,0,-1271.72,1.86347,2.00448,1.94965,2.64286
1275.68,1,0.835871,2,3,0,-1273.87,1.88609,1.90743,1.97771,2.56853
1273.65,0.790609,0.835871,2,3,0,-1272.98,1.78943,1.85475,1.95205,2.59906
1270.66,0.738166,0.835871,2,3,0,-1268.66,2.03348,1.75378,1.87232,2.68845
1273.3,0.734072,0.835871,2,3,0,-1264.36,1.92718,2.01881,1.91161,2.52663
1272.42,0.862265,0.835871,2,3,0,-1269.8,1.9204,1.83161,1.88592,2.48975
1272.28,0.95562,0.835871,3,7,0,-1269.07,1.79917,1.85348,1.87367,2.66456
1274.7,1,0.835871,2,3,0,-1271.83,1.85306,1.82097,1.94688,2.61722
1275.55,0.992399,0.835871,2,3,0,-1274.32,1.98935,1.96285,1.94558,2.58711
1274.91,0.835712,0.835871,2,3,0,-1273.59,1.83798,1.88974,1.99258,2.62968
1275.18,0.955022,0.835871,2,3,0,-1273.85,1.9273,1.83069,1.99155,2.6503
1275.8,0.995436,0.835871,2,7,0,-1274.81,1.96899,1.89067,1.91569,2.62814
1276.02,0.986432,0.835871,2,3,0,-1275.45,1.91701,1.92302,1.93275,2.61887
1276.13,0.897136,0.835871,3,7,0,-1275.04,1.93864,1.91189,1.99147,2.61972
1275.17,0.90018,0.835871,2,3,0,-1275.02,2.00708,1.91496,1.91775,2.64597
1275.17,1,0.835871,3,7,0,-1274.3,1.90474,1.93884,1.91481,2.55137
1276.09,1,0.835871,2,7,0,-1275.23,1.93897,1.90323,1.96172,2.63319
1276.09,0.62245,0.835871,2,3,0,-1272.69,1.93897,1.90323,1.96172,2.63319
1275.5,0.836075,0.835871,2,3,0,-1274.47,2.01239,1.89308,1.94378,2.57636
1275.04,0.938597,0.835871,2,3,0,-1274.35,1.86674,1.93373,2.02743,2.62652
1275.35,0.837273,0.835871,2,3,0,-1272.69,1.97057,1.84533,1.90963,2.63152
1275.47,0.995943,0.835871,3,7,0,-1274.94,1.99904,1.88612,1.90284,2.59988
1273.6,0.816334,0.835871,2,3,0,-1272.97,1.89004,1.92696,1.95914,2.49629
1275.72,1,0.835871,2,3,0,-1273.38,1.97504,1.91805,1.99405,2.56535
1275.19,0.944325,0.835871,2,3,0,-1274.74,1.89863,1.98704,1.93267,2.61805
1274.42,0.688985,0.835871,2,3,0,-1271.12,1.93179,1.81207,1.86869,2.59197
1274.07,0.672578,0.835871,2,7,0,-1269.29,1.96189,1.84012,2.07347,2.56068
1275.63,0.597764,0.835871,2,3,0,-1267.9,1.92596,1.84493,1.92766,2.57908
1275.41,0.643691,0.835871,2,3,0,-1271.11,1.89952,1.92274,1.92946,2.55381
1275.33,0.96289,0.835871,2,3,0,-1274.51,1.84914,1.92043,1.97986,2.60346
1273.99,0.871093,0.835871,3,7,0,-1273.27,2.02775,1.86524,2.02272,2.66926
1274.83,0.996026,0.835871,3,7,0,-1272.92,1.99008,1.87349,2.05322,2.5736
1272.13,0.755041,0.835871,2,3,0,-1270.87,1.94029,1.74165,1.90673,2.52683
1272.79,0.975366,0.835871,3,7,0,-1271.7,1.90237,1.7534,1.91398,2.54052
1275.68,0.816201,0.835871,2,3,0,-1269.56,1.93011,1.9513,1.91979,2.6283
1275.07,0.905831,0.835871,2,3,0,-1274.38,1.91838,1.92667,1.86806,2.58122
1271.56,0.643892,0.835871,2,3,0,-1270.47,2.09079,1.82204,1.93374,2.52091
1274.14,0.903253,0.835871,3,7,0,-1269.32,2.04829,1.97164,1.93738,2.64012
1273.71,0.965711,0.835871,3,7,0,-1272.57,1.81899,1.81046,1.96002,2.57707
1275.76,1,0.835871,2,3,0,-1273.6,1.95388,1.85443,1.95345,2.63753
1275.97,0.941391,0.835871,2,3,0,-1274.95,1.95158,1.91803,1.93208,2.57567
1273.6,0.746994,0.835871,2,3,0,-1273.08,1.96187,1.91083,1.89236,2.50277
1272.89,0.950422,0.835871,3,7,0,-1271.15,1.8524,1.93648,2.00488,2.70587
1274.5,1,0.835871,2,3,0,-1272.12,2.05115,1.89045,1.9098,2.58368
1274.57,0.997622,0.835871,3,7,0,-1273.06,1.9844,1.86041,1.90484,2.66965
1275.29,0.994645,0.835871,2,7,0,-1273.82,1.94803,1.80751,1.9627,2.58811
1272.57,0.611002,0.835871,2,3,0,-1270.62,2.0221,1.84622,2.0353,2.50273
1273.12,0.997941,0.835871,2,7,0,-1271.81,1.82871,1.92615,1.9205,2.68932
1271.28,0.785732,0.835871,3,7,0,-1268.15,1.98827,1.71941,2.07042,2.62991
1275.51,0.995328,0.835871,2,7,0,-1271.58,1.86546,1.92599,1.9322,2.60051
1275.97,0.919683,0.835871,2,3,0,-1274.43,1.95561,1.8523,1.96388,2.61252
1273.37,0.576494,0.835871,2,3,0,-1271.63,1.86895,1.86907,2.06932,2.67088
1274.96,1,0.835871,2,3,0,-1273.64,1.88359,1.88014,2.03553,2.6434
1274.38,0.664962,0.835871,2,3,0,-1270.45,1.90585,1.94856,1.94731,2.51746
1274.78,0.947772,0.835871,3,7,0,-1272.67,1.99453,1.85299,2.00258,2.66323
1274.92,0.814764,0.835871,2,3,0,-1271.96,1.91724,1.98727,2.02776,2.6238
1275.75,0.806489,0.835871,2,3,0,-1272.38,1.992,1.85529,1.96622,2.60788
1275.22,0.749626,0.835871,3,7,0,-1272.97,1.87048,1.96703,1.98467,2.61967
1275.9,0.807854,0.835871,3,7,0,-1273.15,1.98668,1.86836,1.95059,2.60162
1275.2,0.905764,0.835871,2,3,0,-1274.76,1.95696,1.82143,1.93514,2.6398
1274.45,0.864472,0.835871,2,7,0,-1273.09,1.8604,1.85982,1.97605,2.66966
1275.13,0.931625,0.835871,2,3,0,-1272.71,1.84356,1.89827,1.9599,2.57688
1275.57,0.817709,0.835871,2,3,0,-1272.71,1.98807,1.85731,1.98032,2.57168
1275.57,0.739497,0.835871,2,3,0,-1272.98,1.98807,1.85731,1.98032,2.57168
1274.93,0.898578,0.835871,3,7,0,-1274.08,1.91359,1.9877,1.90679,2.63048
1273.73,0.768189,0.835871,2,7,0,-1271.34,2.0032,1.99429,2.03053,2.66285
1271.62,0.772153,0.835871,3,7,0,-1269.63,1.99513,1.70608,2.00323,2.56138
1272.11,0.98996,0.835871,2,7,0,-1270.96,1.88425,2.08693,1.95944,2.62481
1273.34,1,0.835871,3,7,0,-1270.14,1.95119,2.00827,1.84819,2.56504
1271.92,0.535704,0.835871,2,3,0,-1266.05,1.82894,1.85856,1.94255,2.48615
1275.57,0.977589,0.835871,2,3,0,-1271.3,1.88584,1.88371,1.9165,2.58234
1275.18,0.853535,0.835871,2,3,0,-1273.7,1.99517,1.83331,1.99736,2.63069
1274.22,0.698624,0.835871,2,3,0,-1271.69,2.01673,1.91908,1.86422,2.64322
1274.87,0.938776,0.835871,2,7,0,-1272.62,1.89347,1.92356,1.90066,2.66042
1274.77,0.704231,0.835871,2,3,0,-1270.47,1.97594,1.86169,2.06471,2.61748
1275.19,0.783535,0.835871,3,7,0,-1272.33,1.92544,1.93082,2.05536,2.61605
1275.98,0.99953,0.835871,3,7,0,-1275.11,1.93061,1.87149,1.93522,2.62443
1273.85,0.792649,0.835871,2,3,0,-1273.65,1.99216,1.86927,1.96606,2.504
